,num_people,generic_name,event_type,event_location,manufacturer,source,specialty,adverse_event_flag,date_manufacturer_received,date_of_event,date_received,date_report,class,regulation_number
4520,1,INFUSION PUMP,Injury,,MEDTRONIC,Manufacturer report,General Hospital,Y,20080829,20080822,20080911,20080829,2,880.5725
4521,1,PORTABLE VENTILATOR,Malfunction,OTHER,PURITAN BENNETT CORP,Manufacturer report,Anesthesiology,N,19970314,19970228,19970411,19970409,2,868.5895
4522,1,"PROSTHESIS, HIP",Injury,,BIOMET ORTHOPEDICS,Manufacturer report,Orthopedic,Y,20140417,20131203,20140515,20140417,3,888.3330
4523,1,,Injury,,CPI - DEL CARIBE,Manufacturer report,Unknown,Y,20140115,20131113,20140407,20140115,3,
4524,1,AED,Malfunction,I,PHILIPS MEDICAL SYSTEMS,Manufacturer report,Cardiovascular,N,20151023,NA,20151105,20151023,3,870.5310
4525,1,"HIP COMPONENT, CODEKWA",Injury,HOSPITAL,"WRIGHT MEDICAL TECHNOLOGY, INC",Manufacturer report,Orthopedic,Y,20130401,20080116,20130215,20130116,3,888.3330
4526,1,,Malfunction,OTHER,ETHICON,Manufacturer report,"General, Plastic Surgery",N,20080828,20080825,20080904,20080828,2,878.4750
4527,1,INTRADISCAL CATHETER,Malfunction,,SMITH & NEPHEW,Manufacturer report,"General, Plastic Surgery",N,20020708,20020627,20020718,20020718,2,878.4400
4528,1,ULTRASONIC-SURGERY DEVICES - REUSAB,No answer provided,NOT APPLICABLE,ETHICON,Manufacturer report,Unknown,N,20010323,20010323,20010523,20010323,U,
4529,1,SKIN STAPLER,Malfunction,,TELEFLEX MEDICAL,Manufacturer report,"General, Plastic Surgery",N,20090908,20090831,20090924,20090908,1,878.4760
4530,1,DRUG COATED STENT,Injury,,BOSTON SCIENTIFIC,Manufacturer report,Unknown,Y,20050321,20050320,20050420,20050321,3,
4531,1,OZO,Malfunction,NO INFORMATION,MEDTRONIC,Manufacturer report,Unknown,N,20150715,20150714,20150806,20150715,3,
4532,1,PERMANENT PACEMAKER ELECTRODE,Injury,HOSPITAL,ST JUDE MEDICAL CARDIAC RHYTHM MANAGEMENT DIVISION,Manufacturer report,Cardiovascular,Y,19990405,19990326,19990824,NA,3,870.3680
4533,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,Y,20140305,20130901,20140401,20140305,3,
4534,1,INSTRUMENT,Malfunction,,STRYKER,Manufacturer report,Orthopedic,N,20150330,20140205,20140228,20140205,2,888.3353
4535,1,BONE FIXATION ACCESSORY,Malfunction,,DVO,Manufacturer report,Orthopedic,Y,20080606,20080606,20080715,20080708,2,888.3030
4536,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,N,20150510,20150508,20150604,20150510,3,
4537,1,BLOOD GLUCOSE MONITORING TEST STRIPS-LFR,Malfunction,HOSPITAL,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20090820,20090818,20090915,20090915,2,862.1345
4538,1,,Injury,HOSPITAL,C. R. BARD INC. (BASD),Manufacturer report,General Hospital,Y,20130827,20130826,20130919,20130827,2,880.5970
4539,1,"SYSTEM, PERITONEAL, AUTOMATIC DELIVERY",Malfunction,,BAXTER,Manufacturer report,"Gastroenterology, Urology",N,20120723,20120723,20120816,20120723,2,876.5630
4540,1,INFUSION PUMP,Malfunction,,MEDTRONIC,Manufacturer report,General Hospital,N,20091210,20091210,20091231,20091210,2,880.5725
4541,1,TOOTHBRUSH,Injury,,ARM & HAMMER,Voluntary report,Dental,Y,NA,20120121,20120217,20120217,1,872.6865
4542,1,INFUSION PUMP,Injury,,MEDTRONIC,Manufacturer report,General Hospital,N,20100515,20100515,20100611,20100528,2,880.5725
4543,1,BLOOD GLUCOSE MONITORING TEST STRIPS - LFR,Malfunction,HOSPITAL,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20070828,20070828,20070911,20070911,2,862.1345
4544,1,BZE,Malfunction,,FISHER & PAYKEL,Manufacturer report,Anesthesiology,N,20130227,20130218,20130325,20130227,2,868.5270
4545,1,BLOOD GLUCOSE MONITORING SYSTEM,Malfunction,,,Manufacturer report,Clinical Chemistry,N,20100824,20100722,20100811,20100907,2,862.1345
4546,1,IMPLANT,Injury,,STRYKER,Manufacturer report,Orthopedic,Y,20080114,20071211,20080212,20080114,2,888.3590
4547,1,"STENT, CORONARY, DRUG-ELUTING",Malfunction,,MEDTRONIC,Manufacturer report,Unknown,N,20141219,20141129,20150107,20141219,3,
4548,1,GLUCOSE MONITORING SYS/KIT,Malfunction,NOT APPLICABLE,LIFESCAN INC.,Manufacturer report,Clinical Chemistry,N,20031014,NA,20031106,20031014,2,862.1345
4549,1,LEFT VENTRICULAR ASSIST DEVICE,Death,,THORATEC CORPORATION,Manufacturer report,Unknown,Y,20150414,20141229,20150211,20150113,3,
4550,1,"CATHETER, CORONARY, ATHERECTOMY",Injury,,BOSTON SCIENTIFIC,Manufacturer report,Unknown,Y,20100917,20100420,20100608,20100510,3,
4551,1,MDS,Malfunction,I,DEXCOM INC,Manufacturer report,Unknown,N,20151207,20151207,20160102,20151207,3,
4552,1,CONTACT LENS,Other,UNKNOWN,BAUSCH & LOMB,Voluntary report,Ophthalmic,Y,NA,20030411,20030522,20030522,2,886.5925
4553,1,,Malfunction,OTHER,ETHICON,Manufacturer report,Unknown,N,20090618,20090618,20090714,20090618,U,
4554,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20131129,20131129,20140227,20140219,3,
4555,1,ORTHOPAEDIC INSTRUMENTATION,Malfunction,,DEPUY WARSAW,Manufacturer report,Orthopedic,N,20120227,20120219,20120325,20120227,1,888.4540
4556,1,890.3100,No answer provided,,"JIANGSU YUYUE MEDICAL EQUIPMENT & SUPPLY CO., LTD",Manufacturer report,Physical Medicine,N,NA,NA,20130820,20130809,1,890.3100
4557,1,INSULIN PUMP,Malfunction,,TANDEM DIABETES CARE,Manufacturer report,General Hospital,N,20140905,20140830,20140929,20140905,2,880.5725
4558,1,CIRCULATORY ASSIST SYSTEM,Injury,I,HEARTWARE,Manufacturer report,Unknown,Y,20151216,20151019,20151116,20151021,3,
4559,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140107,20131201,20140203,20140107,2,880.5725
4560,1,DEFIBRILLATION LEAD,Injury,HOSPITAL,ST JUDE MEDICAL CARDIAC RHYTHM MANAGEMENT DIVISION,Manufacturer report,Unknown,Y,20130425,20130213,20130627,NA,3,
4561,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140716,20140701,20140731,20140716,2,880.5725
4562,1,"87LZO, 87JDI",Injury,,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Orthopedic,Y,20100329,20100329,20100423,20100329,2,888.3353
4563,1,MISC ORTHO SURGICAL INSTR,Malfunction,I,SYNTHES TUTTLINGEN,Manufacturer report,Orthopedic,N,20151005,20150825,20150904,20150826,1,888.4540
4564,1,INTRAOCULAR LENS,Injury,,STAAR SURGICAL,Manufacturer report,Unknown,Y,20140723,20121217,20140604,20140505,3,
4565,1,PERCUTANEOUS CATHETER,Malfunction,,"PENUMBRA, INC.",Manufacturer report,Cardiovascular,N,20100315,20100315,20100329,20100315,2,870.1250
4566,1,INSULIN INFUSION PUMP ACCESSORY,Injury,U,"ROCHE HEALTH SOLUTIONS, INC.",Manufacturer report,General Hospital,Y,20130729,20130723,20130802,20130904,2,880.5725
4567,1,"STIMULATOR, SPINAL-CORD, TOTALLY IMPLANTED FOR PAIN RELIEF",Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20131213,NA,20131127,20131122,3,
4568,1,IMMUNOCHEMISTRY ANALYZER,Malfunction,LABORATORY,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20100729,20100721,20100812,20101203,2,862.1695
4569,1,"GENERATOR, OXYGEN, PORTABLE",Malfunction,,INVACARE FLORIDA OPERATIONS,Manufacturer report,Anesthesiology,N,20141201,NA,20141222,20141201,2,868.5440
4570,1,INSULIN INFUSION PUMP,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,General Hospital,N,20141210,20141210,20150107,20141210,2,880.5725
4571,1,OSTEOTOME,Injury,,V. MUELLER,Voluntary report,"General, Plastic Surgery",N,NA,20111107,20111121,20111126,1,878.4800
4572,1,GFA,Malfunction,,TERUMO CARDIOVASCULAR SYSTEM CORP.,Manufacturer report,"General, Plastic Surgery",N,20091023,20091023,20120522,20091023,1,878.4820
4573,1,SUPRAPUBIC CATHETER,Injury,HOSPITAL,BARD UROLOGIC DIV.,Voluntary report,"Gastroenterology, Urology",N,NA,20010928,20011015,20011015,2,876.5130
4574,1,"DEFIBRILLATORS, AUTOMATIC, EXTERNAL",Malfunction,HOSPITAL,"PHYSIO-CONTROL, INC",Manufacturer report,Cardiovascular,N,20130112,20121204,20121228,20121204,3,870.5310
4575,1,890.3825,No answer provided,,CONSMA,Manufacturer report,Physical Medicine,N,NA,NA,20130611,20130515,1,890.3825
4576,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,N,20150408,20150408,20150506,20150408,3,
4577,1,,Malfunction,OTHER,ROCHE INSULIN DELIVERY SYSTEMS INC.,Manufacturer report,General Hospital,N,20120815,20120712,20120823,20120815,2,880.5725
4578,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140114,20140101,20140201,20140114,2,880.5725
4579,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Death,UNKNOWN,*,Manufacturer report,Unknown,N,20060131,20051005,20060324,20060324,3,
4580,1,INSULIN PUMP CARTRIDGE,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20141010,NA,20141028,20141010,2,880.5725
4581,1,"PUMP, INFUSION",Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20120312,20111016,20111024,20111017,2,880.5725
4582,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,,GUIDANT,Manufacturer report,Unknown,N,20140220,20120903,20140416,20140220,3,
4583,1,"INSTRUMENT, ULTRASONIC SURGICAL",Malfunction,,ETHICON,Manufacturer report,Unknown,N,20150511,20150401,20150407,20150401,U,
4584,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20150417,20150417,20150509,20150417,3,
4585,1,OYC,Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20141024,20141020,20141121,20141024,3,
4586,1,VASCULAR PROSTHESIS,Injury,HOSPITAL,SULZER VASCUTEK LTD.,User Facility report,Cardiovascular,N,NA,20000608,20000705,20000705,2,870.3450
4587,1,,Injury,OTHER,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,Y,20110622,20110401,20110718,20110622,3,
4588,1,MDS,Malfunction,I,DEXCOM INC,Manufacturer report,Unknown,N,20150909,20150812,20150904,20150812,3,
4589,1,890.3850,Malfunction,,INVACARE TAYLOR STREET,Manufacturer report,Physical Medicine,N,20130605,NA,20130701,20130605,1,890.3850
4590,1,IVD,Malfunction,,ABBOTT POINT OF CARE INC.,Manufacturer report,Clinical Chemistry,N,20080410,20080410,20080517,20080508,2,862.1215
4591,1,PERMANENT PACEMAKER ELECTRODE,Injury,I,"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",Manufacturer report,Unknown,Y,20150827,20150815,20151007,20150827,3,
4592,1,,Malfunction,,"WELCH ALLYN PROTOCOL, INC.",Manufacturer report,Cardiovascular,N,20081105,20081105,20081205,20081105,2,870.1025
4593,1,SPINAL CORD STIMULATOR,Injury,,ADVANCED BIONICS CORP,Manufacturer report,Unknown,Y,20071120,20071119,20071210,20071120,3,
4594,1,DISPOSABLE ENDOSCOPIC TROCAR,Malfunction,HOSPITAL,UNITED STATES SURICAL CORPORATION,Manufacturer report,"General, Plastic Surgery",N,20010215,20010204,20010312,20010312,1,878.4800
4595,1,BLOOD GLUCOSE MONITORING TEST STRIPS,Injury,I,,Manufacturer report,Clinical Chemistry,N,20151113,20151112,20151210,NA,2,862.1345
4596,1,,Injury,,"BARD PERIPHERAL VASCULAR SYSTEM, INC.",Manufacturer report,Cardiovascular,Y,20080314,20080313,20080411,20080314,2,870.1250
4597,1,GLUCOSE MONITORING SYS/KIT,No answer provided,NOT APPLICABLE,LIFESCAN INC.,Manufacturer report,Clinical Chemistry,N,20030811,20030809,20030815,20030811,2,862.1345
4598,1,CTO CATHETER SYSTEMS (DQY),Malfunction,,CORDIS DE MEXICO,Manufacturer report,Cardiovascular,N,20130522,20130130,20130214,20130130,2,870.1250
4599,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Injury,,GUIDANT,Manufacturer report,Unknown,Y,20131021,20131021,20140113,20131021,3,
4600,1,"STIMULATOR, ELECTRICAL, IMPLANTABLE, FOR INCONTINENCE",Malfunction,,MEDTRONIC,Manufacturer report,"Gastroenterology, Urology",Y,20140115,NA,20140207,20140115,3,876.5270
4601,1,,Malfunction,OTHER,MAQUET CARDIOVASCULAR,Manufacturer report,"Gastroenterology, Urology",N,20090918,NA,20091001,20090918,2,876.1500
4602,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20120215,20120215,20120313,20120215,2,880.5725
4603,1,IMPLANTABLE PACEMAKER/CARDIO/DEFIB,Injury,HOSPITAL,MEDTRONIC,Manufacturer report,Unknown,Y,20110322,NA,20110613,NA,3,
4604,1,,Injury,,DAVOL INC,Manufacturer report,"General, Plastic Surgery",Y,20071019,20071019,20071112,20071019,2,878.3300
4605,1,BLOOD GLUCOSE MONITORING DEVICE - NBW,Malfunction,OTHER,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20080117,20080101,20080206,20080206,2,862.1345
4606,1,EXTERNAL PULSE GENERATOR,Malfunction,HOSPITAL,MEDTRONIC,Manufacturer report,Cardiovascular,N,20111108,20111014,20120217,NA,3,870.3600
4607,1,"CLIP, IMPLANTABLE",Malfunction,,ETHICON,Manufacturer report,"General, Plastic Surgery",N,20130321,20120703,20120822,20120719,1,878.4800
4608,1,DEFIBRILLATOR/PACEMAKER,Malfunction,,ZOLL,Manufacturer report,Cardiovascular,N,20140415,NA,20140505,20140415,3,870.5310
4609,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20140411,NA,20140424,20140411,2,880.5725
4610,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20141121,NA,20141209,20141121,2,880.5725
4611,1,GLUCOSE MONITORING SYS/KIT,Malfunction,I,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20150831,NA,20150922,20150831,2,862.1345
4612,1,FLUOROSCOPIC X-RAY,Malfunction,,GE OEC MEDICAL SYSTEMS,Manufacturer report,Radiology,N,20070925,20070925,20071024,20071023,2,892.1650
4613,1,"WIRE, GUIDE, CATHETER",Malfunction,HOSPITAL,ABBOTT VASCULAR,User Facility report,Cardiovascular,N,NA,20140317,20140630,20140630,2,870.1330
4614,1,INTRA-AORTIC BALLOON,Injury,,"ARROW INT'L, INC.",Manufacturer report,Cardiovascular,Y,19980202,19980202,19980213,19980210,2,870.3535
4615,1,,Injury,,HOYA SURGICAL OPTICS INC.,Manufacturer report,Ophthalmic,N,20100224,20100218,20100323,20100323,3,886.3600
4616,1,DRUG COATED STENT,Malfunction,,BOSTON SCIENTIFIC,Manufacturer report,Unknown,N,20040824,20040820,20040901,20040824,3,
4617,1,"PICC LINE, 3 FR. 16"" LENGTH",Other,HOME,3600-C.R. BARD ACCESS SYSTEMS PRODUCTS,Voluntary report,Cardiovascular,Y,NA,19970802,19970807,19970807,2,870.1200
4618,1,INSULIN INFUSION PUMP,Malfunction,OTHER,DISETRONIC MEDICAL SYSEMS,Manufacturer report,General Hospital,N,20090509,20080502,20090603,20090509,2,880.5725
4619,1,AUTOMATED EXTERNAL DEFIBRILLATOR,Malfunction,,HEARTSINE TECHNOLOGIES LTD,Manufacturer report,Cardiovascular,N,20111013,20110827,20130123,20130111,3,870.5310
4620,1,CENTRAL STATION MONITOR,Malfunction,,"MINDRAY DS USA, INC",Manufacturer report,Cardiovascular,N,NA,20130617,20130731,20130731,2,870.1025
4621,1,"CATHETER, ANGIOPLASTY, PERIPHERAL, TRANSLUMINAL",Malfunction,,BOSTON SCIENTIFIC,Manufacturer report,Cardiovascular,N,20140307,20140307,20140403,20140307,2,870.1250
4622,1,,Malfunction,OTHER,ETHICON,Manufacturer report,"Gastroenterology, Urology",N,20071204,20071129,20071217,20071204,2,876.1500
4623,1,PERMANENT PACEMAKER ELECTRODE,Death,I,"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",Manufacturer report,Unknown,Y,20150904,20150609,20150915,20150904,3,
4624,1,MORCELLATOR,Death,I,KARL STORZ,Manufacturer report,"Gastroenterology, Urology",Y,NA,20130322,20151214,20151214,2,876.1500
4625,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,N,20150301,20150301,20150326,20150301,3,
4626,1,FLUOROSCOPIC X-RAY,Malfunction,,GE OEC MEDICAL SYSTEMS,Manufacturer report,Radiology,N,20130128,20130128,20130206,20130206,2,892.1650
4627,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,,ST. JUDE MEDICAL INC. CRMD,Manufacturer report,Unknown,N,20140703,20140703,20140826,NA,3,
4628,1,HIP IMPLANT,Injury,,DEPUY WARSAW,Manufacturer report,Orthopedic,Y,20120504,20120504,20120518,20120504,2,888.3358
4629,1,CARDIAC OCCLUSION DEVICE,Injury,,AGA MEDICAL CORPORATION,Manufacturer report,Unknown,Y,20121119,20121119,20121210,20121119,3,
4630,1,CATHETER,Injury,HOSPITAL,CORDIS CORP.,User Facility report,Cardiovascular,Y,NA,20011220,20020306,20020131,2,870.1340
4631,1,INTRAOCULAR LENS,Injury,,STAAR SURGICAL,Manufacturer report,Unknown,Y,20141024,20140526,20140904,20140811,3,
4632,1,GLENOID BASEPLATE,Other,,"ENCORE MEDICAL, L.P.",Manufacturer report,Orthopedic,Y,20090928,20090928,20091027,20090928,2,888.3660
4633,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20030324,20030324,20030409,20030324,2,880.5725
4634,1,SOFT TISSUE FIXATION DEVICE,Injury,HOSPITAL,DEPUY MITEK,Manufacturer report,Orthopedic,Y,20130604,20130604,20130606,20130604,2,888.3040
4635,1,INFUSION PUMP,Injury,,MEDTRONIC,Manufacturer report,General Hospital,Y,20060319,20060227,20070531,20060319,2,880.5725
4636,1,,Injury,HOSPITAL,DAVOL INC,Manufacturer report,"General, Plastic Surgery",Y,20100205,NA,20100305,20100205,2,878.3300
4637,1,VOLUME VENTILATOR,Malfunction,UNKNOWN,"PULMONETIC SYSTEMS, INC.",Manufacturer report,Anesthesiology,N,20030122,20030119,20030220,20030220,2,868.5895
4638,1,LOCKING PLATE,Malfunction,,A/O SYNTHES,Manufacturer report,Orthopedic,N,19980103,NA,19980204,19980109,2,888.3050
4639,1,IMPLANTABLE PACEMAKER/CARDIO/DEFIB,Malfunction,HOSPITAL,MEDTRONIC,Manufacturer report,Unknown,N,20100825,NA,20101006,NA,3,
4640,1,MCM,Injury,I,COCHLEAR LTD,Manufacturer report,Unknown,Y,20150909,NA,20151013,20150909,3,
4641,1,CARDIAC PANEL MARKER,Malfunction,,"ALERE SAN DIEGO, INC",Manufacturer report,Clinical Chemistry,N,20111027,20111027,20111117,20111117,2,862.1215
4642,1,NON-ABSORBABLE SUTURE PRODUCT,Injury,,SANTO DOMINGO - USS,Manufacturer report,"General, Plastic Surgery",Y,20090515,20090503,20090603,20090515,2,878.5030
4643,1,SCS LEAD ANCHOR,Injury,,ST JUDE MED - NEUROMODULATION,Manufacturer report,Unknown,Y,20120924,20120924,20121017,20120924,3,
4644,1,GDO,Malfunction,NOT APPLICABLE,ETHICON,Manufacturer report,"General, Plastic Surgery",N,20070227,20070227,20070321,20070227,1,878.4800
4645,1,MONOFOCAL IOLS,Malfunction,,ABBOTT MEDICAL OPTICS,Manufacturer report,Ophthalmic,N,20130207,NA,20130305,20130207,3,886.3600
4646,1,PERCUTANEOUS CATHETER,Malfunction,,"PENUMBRA, INC.",Manufacturer report,Cardiovascular,N,20090302,20090115,20100119,20090302,2,870.1250
4647,1,HIP FEMORAL HEAD,Injury,,3006356043 JOHNSON & JOHNSON MEDICAL,Manufacturer report,Orthopedic,Y,20140211,20140113,20140129,20140113,2,888.3350
4648,1,GLUCOSE MONITORING SYS/KIT,Malfunction,,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20130603,NA,20130619,20130603,2,862.1345
4649,1,HIP INSTRUMENT/TRIAL,Malfunction,I,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Orthopedic,N,20150929,NA,20150925,20150923,1,888.4540
4650,1,80FRN,Malfunction,,HOSPIRA,Manufacturer report,General Hospital,N,20101014,20101014,20101111,20101014,2,880.5725
4651,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20150407,NA,20150417,20150407,2,880.5725
4652,1,INFUSION PUMP,Injury,,MEDTRONIC,Manufacturer report,General Hospital,Y,20050907,20050824,20050923,20050907,2,880.5725
4653,1,ANESTHESIA SYSTEM,Malfunction,HOSPITAL,SIEMENS-ELEMA AB LIFE SUPPORT SYSTEMS DIV,Manufacturer report,Anesthesiology,N,20010613,20010611,20010711,20010611,2,868.5160
4654,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140217,20140201,20140313,20140217,2,880.5725
4655,1,IMPLANTABLE LEAD,Malfunction,HOSPITAL,CARDIAC PACEMAKERS,Manufacturer report,Cardiovascular,N,20031014,20031014,20040209,20031014,3,870.3680
4656,1,"PLATE, FIXATION, BONE",Injury,,SYNTHES (USA),Manufacturer report,Orthopedic,Y,20140616,NA,20140708,20140616,2,888.3030
4657,1,PERMANENT PACEMAKER ELECTRODE,Malfunction,HOSPITAL,ST. JUDE MEDICAL INC. CRMD,Manufacturer report,Unknown,N,20120619,20120612,20140113,NA,3,
4658,1,INFUSION PUMP,Malfunction,,MINIMED INC,Manufacturer report,General Hospital,N,20010219,20010218,20010306,20010219,2,880.5725
4659,1,"PUMP, INFUSION, IMPLANTED, PROGRAMMABLE",Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,Y,20130924,20130419,20131002,20130924,3,
4660,1,SKULL CLAMPS AND HEADREST SYSTEMS,Injury,,INTEGRA LIFESCIENCES CORPORATION OH/USA,Manufacturer report,Neurology,Y,20140619,20140618,20140711,20140619,2,882.4460
4661,1,CATHETER,Injury,INVALID DATA,STRATO MED. CORP.,Voluntary report,General Hospital,N,NA,19970606,19970717,19970710,2,880.5965
4662,1,ELECTROSURGICAL CUTTING AND COAGULATING,Injury,HOSPITAL,DEPUY MITEK,Manufacturer report,"General, Plastic Surgery",Y,20141217,20141118,20150108,20141217,2,878.4400
4663,1,TROCAR,Malfunction,HOSPITAL,U.S. SURGICAL CORP,User Facility report,"Gastroenterology, Urology",N,NA,19950921,19950927,19950925,2,876.1500
4664,1,MYOCARDIAL LEAD,Injury,HOSPITAL,POSSIS MEDICAL INC.,Distributor report,Unknown,Y,NA,NA,19970106,19970106,3,
4665,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20141030,NA,20141114,20141030,2,880.5725
4666,1,PHACOFRAGMENTATION,Injury,,ALCON - IRVINE TECHNOLOGY CENTER,Manufacturer report,Ophthalmic,Y,20140530,NA,20140627,20140530,2,886.4670
4667,1,GEL MAMMARY IMPLANT,Injury,NOT APPLICABLE,MEDICAL ENGINEERING CORP.,Manufacturer report,"Gastroenterology, Urology",Y,19980213,NA,19980227,19980223,3,876.3350
4668,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20130822,20130822,20130911,20130822,3,
4669,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Death,OTHER,ST JUDE MEDICAL CARDIAC RHYTHM MANAGEMENT DIVISION,Manufacturer report,Unknown,Y,20120320,20120317,20120331,NA,3,
4670,1,*,Malfunction,,BOSTON SCIENTIFIC,Manufacturer report,Cardiovascular,,20071212,NA,20080104,20071212,2,870.3375
4671,1,BLOOD GLUCOSE MONITORING TEST STRIPS -LFR,Malfunction,OTHER,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20090525,20090525,20090528,20090528,2,862.1345
4672,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,N,20130509,20140509,20140604,20140509,3,
4673,1,LAPAROSCOPIC ELECTROSURGICAL DEVICE,Malfunction,,"ENCISION, INC.",Manufacturer report,"General, Plastic Surgery",N,20010905,20010905,20010924,20010921,2,878.4400
